ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,volatility,next2_pct,next_pct,period_guess
301216.SZ,20260310,22.59,24.83,22.59,24.7,21.72,2.98,13.7201,421110.39,1012251.874,9.068825910931167,,10.4746,尾盘
301217.SZ,20250703,12.13,14.21,12.09,13.8,12.14,1.66,13.6738,639831.34,847263.905,15.362318840579716,12.9097,11.7339,尾盘
301217.SZ,20250707,13.41,15.69,13.41,14.95,13.38,1.57,11.7339,727590.56,1078379.461,15.250836120401335,20.0237,12.9097,尾盘
301217.SZ,20250708,14.86,17.3,14.5,16.88,14.95,1.93,12.9097,887394.48,1446356.098,16.58767772511849,13.3696,20.0237,尾盘
301217.SZ,20250709,17.82,20.26,17.35,20.26,16.88,3.38,20.0237,1103655.59,2100552.363,14.363277393879564,20.0205,13.3696,尾盘
301217.SZ,20250717,18.4,21.29,18.03,20.86,18.4,2.46,13.3696,926106.03,1837778.487,15.627996164908907,20.0,20.0205,尾盘
301217.SZ,20250724,20.67,23.44,20.45,23.44,19.53,3.91,20.0205,618487.99,1381350.182,12.75597269624574,20.016,20.0,尾盘
301217.SZ,20250728,21.01,25.08,21.01,25.08,20.9,4.18,20.0,897495.6,2045625.425,16.228070175438585,14.4943,20.016,尾盘
301217.SZ,20250813,25.3,29.92,25.2,29.92,24.93,4.99,20.016,947039.51,2552021.252,15.775401069518724,10.9257,14.4943,尾盘
301217.SZ,20250815,28.15,32.69,28.15,32.15,28.08,4.07,14.4943,910587.1,2801247.18,14.121306376360806,10.5914,10.9257,尾盘
301217.SZ,20250822,31.0,35.2,31.0,33.91,30.57,3.34,10.9257,773044.11,2588791.402,12.385726924211157,14.5909,10.5914,尾盘
301217.SZ,20250911,31.93,34.43,30.91,33.1,29.93,3.17,10.5914,640886.08,2079516.189,10.634441087613292,12.5894,14.5909,尾盘
301217.SZ,20251029,35.0,39.89,35.0,38.09,33.24,4.85,14.5909,1043306.06,4017447.661,12.838015227093727,15.3918,12.5894,尾盘
301217.SZ,20251223,32.2,36.86,32.03,36.22,32.17,4.05,12.5894,826446.84,2911648.902,13.335173937051348,14.4931,15.3918,尾盘
301217.SZ,20260212,32.0,38.44,31.78,36.96,32.03,4.93,15.3918,1085068.37,3909179.916,18.01948051948051,12.922,14.4931,尾盘
301217.SZ,20260224,41.5,45.99,41.21,44.95,39.26,5.69,14.4931,548047.58,2430120.325,10.63403781979978,15.2797,12.922,尾盘
301217.SZ,20260407,37.63,42.0,37.49,40.81,36.14,4.67,12.922,612819.05,2457291.041,11.051212938005385,20.0,15.2797,尾盘
301217.SZ,20260428,53.99,61.57,52.34,59.15,51.31,7.84,15.2797,670456.57,3812297.649,15.604395604395599,10.3691,20.0,尾盘
301217.SZ,20260429,57.97,70.98,57.89,70.98,59.15,11.83,20.0,779597.78,4999915.81,18.44181459566075,,10.3691,尾盘
301218.SZ,20251208,22.81,26.77,22.81,25.13,22.31,2.82,12.6401,191038.21,483534.8,15.75805809789097,11.5242,17.1451,尾盘
301218.SZ,20260112,25.83,30.1,25.83,29.38,25.08,4.3,17.1451,199440.3,569651.75,14.533696392103481,20.0062,11.5242,尾盘
301218.SZ,20260128,31.9,37.36,31.3,36.0,32.28,3.72,11.5242,204907.87,697735.71,16.833333333333332,,20.0062,尾盘
301219.SZ,20250623,51.01,57.19,51.01,55.01,47.66,7.35,15.4217,285905.1,1565961.685,11.234321032539537,,20.0,尾盘
301220.SZ,20260306,35.56,42.0,35.49,40.38,35.49,4.89,13.7785,88517.77,348839.729,16.121842496285282,,11.2695,尾盘
301222.SZ,20250917,29.37,35.24,29.08,35.24,29.37,5.87,19.9864,105012.79,348296.129,17.480136208853587,,14.7117,尾盘
301225.SZ,20250506,55.51,65.13,55.51,62.02,56.0,6.02,10.75,73113.42,432845.393,15.51112544340535,17.0859,11.0248,尾盘
301225.SZ,20250512,64.54,74.88,63.58,71.5,64.4,7.1,11.0248,62353.0,436486.653,15.8041958041958,11.8072,17.0859,尾盘
301225.SZ,20250603,72.21,84.91,72.21,82.85,70.76,12.09,17.0859,87688.08,716492.891,15.328907664453837,10.9211,11.8072,尾盘
301225.SZ,20250605,76.0,88.0,75.08,85.13,76.14,8.99,11.8072,68033.1,557459.291,15.176788441207567,20.0,10.9211,尾盘
301225.SZ,20250711,74.65,83.11,73.2,82.37,74.26,8.11,10.9211,42854.5,338569.94,12.031079276435591,10.2528,20.0,尾盘
301225.SZ,20250905,70.97,85.44,70.2,85.44,71.2,14.24,20.0,75943.23,617561.093,17.83707865168539,10.1369,10.2528,尾盘
301225.SZ,20250908,86.0,98.23,85.95,94.2,85.44,8.76,10.2528,86427.7,801967.538,13.036093418259023,10.711,10.1369,尾盘
301225.SZ,20250916,94.79,108.08,93.5,103.76,94.21,9.55,10.1369,57799.91,577327.296,14.051657671549728,19.9983,10.711,尾盘
301225.SZ,20251225,99.16,114.94,99.15,109.77,99.15,10.62,10.711,29090.16,308830.172,14.384622392274748,11.9491,19.9983,尾盘
301225.SZ,20251229,113.03,139.09,112.13,139.09,115.91,23.18,19.9983,35544.06,458137.155,19.383133223092965,12.192,11.9491,尾盘
301225.SZ,20251230,145.37,162.31,137.1,155.71,139.09,16.62,11.9491,46141.62,682250.444,16.19035386295036,,12.192,尾盘
301226.SZ,20250818,35.01,40.24,35.01,40.24,33.53,6.71,20.0119,142442.78,535766.769,12.997017892644145,20.0,10.9091,尾盘
301226.SZ,20251215,29.95,33.97,29.2,33.55,30.25,3.3,10.9091,91264.96,290404.779,14.217585692995529,15.1602,20.0,尾盘
301226.SZ,20260227,34.96,41.82,34.96,41.82,34.85,6.97,20.0,181829.27,700198.339,16.40363462458154,20.0115,15.1602,尾盘
301226.SZ,20260302,43.18,50.0,43.16,48.16,41.82,6.34,15.1602,211716.93,997019.875,14.202657807308977,20.0,20.0115,尾盘
301226.SZ,20260317,35.1,41.74,34.91,41.74,34.78,6.96,20.0115,194731.78,752138.19,16.363200766650706,,20.0,尾盘
301227.SZ,20250611,21.49,24.0,20.7,24.0,21.49,2.51,11.6799,81805.17,186091.393,13.750000000000004,11.2516,11.6728,尾盘
301227.SZ,20250616,21.88,25.98,21.66,24.3,21.76,2.54,11.6728,80656.27,192380.81,17.77777777777778,,11.2516,尾盘
301228.SZ,20250717,25.45,30.64,25.43,30.13,25.58,4.55,17.7873,127982.3,360572.141,17.291735811483573,12.7778,13.1701,尾盘
301228.SZ,20251114,30.2,35.15,30.03,34.2,30.22,3.98,13.1701,144603.62,480883.661,14.97076023391812,11.7337,12.7778,尾盘
301228.SZ,20251117,35.74,39.5,34.76,38.57,34.2,4.37,12.7778,124707.79,476356.769,12.289344049779627,12.5232,11.7337,尾盘
301228.SZ,20251124,41.0,44.73,40.6,44.47,39.8,4.67,11.7337,131657.3,569460.187,9.287159883067227,11.9649,12.5232,尾盘
301228.SZ,20260114,37.66,43.58,37.3,42.5,37.77,4.73,12.5232,89782.51,364542.162,14.776470588235297,,11.9649,尾盘
301230.SZ,20250714,35.83,39.7,35.83,39.44,35.83,3.61,10.0754,172136.57,655165.782,9.812373225152141,14.6945,19.9884,尾盘
301230.SZ,20260109,35.5,41.24,34.99,41.24,34.37,6.87,19.9884,265231.11,1017607.072,15.155189136760425,20.0,14.6945,尾盘
301230.SZ,20260112,43.85,48.38,43.01,47.3,41.24,6.06,14.6945,326592.62,1500540.038,11.353065539112063,16.1017,20.0,尾盘
301230.SZ,20260113,56.64,56.64,56.64,56.64,47.2,9.44,20.0,57225.54,324125.459,0.0,,16.1017,早盘
301231.SZ,20251021,26.3,30.6,26.3,30.6,25.5,5.1,20.0,206317.76,600233.009,14.05228758169935,20.0,20.0063,尾盘
301231.SZ,20251023,33.88,38.03,32.67,38.03,31.69,6.34,20.0063,162628.05,585245.509,14.09413620825664,18.2278,20.0,尾盘
301231.SZ,20251031,33.68,39.6,33.68,39.6,33.0,6.6,20.0,100026.21,378467.403,14.949494949494953,19.995,18.2278,尾盘
301231.SZ,20260109,33.7,40.36,33.0,39.76,33.63,6.13,18.2278,188022.96,696733.611,18.51106639839034,20.0,19.995,尾盘
301231.SZ,20260112,41.51,47.71,40.8,47.71,39.76,7.95,19.995,206146.91,927331.001,14.483336826661084,20.0047,20.0,尾盘
301231.SZ,20260209,42.24,42.24,42.24,42.24,35.2,7.04,20.0,22538.7,95203.469,0.0,,20.0047,早盘
301232.SZ,20250808,36.04,42.1,36.01,42.1,35.08,7.02,20.0114,112561.79,455738.624,14.465558194774356,12.2449,20.0,尾盘
301232.SZ,20251020,40.57,45.78,39.69,45.78,38.15,7.63,20.0,155974.15,688141.146,13.302752293577988,11.4625,12.2449,尾盘
301232.SZ,20251106,47.68,57.48,46.51,53.9,48.02,5.88,12.2449,121197.17,622048.865,20.35250463821892,19.5847,11.4625,尾盘
301232.SZ,20251124,52.69,60.0,52.0,58.15,52.17,5.98,11.4625,97136.12,551318.299,13.757523645743767,15.6812,19.5847,尾盘
301232.SZ,20251204,60.88,75.0,60.18,74.86,62.6,12.26,19.5847,98159.45,668002.598,19.796954314720814,14.2215,15.6812,尾盘
301232.SZ,20251208,77.0,93.36,76.24,90.0,77.8,12.2,15.6812,124463.82,1087637.452,19.022222222222226,10.3175,14.2215,尾盘
301232.SZ,20251224,101.68,122.78,101.68,122.0,106.81,15.19,14.2215,89864.74,1021860.54,17.29508196721311,17.9062,10.3175,尾盘
301232.SZ,20251226,126.0,139.0,123.51,139.0,126.0,13.0,10.3175,96544.45,1282714.705,11.143884892086326,12.8467,17.9062,尾盘
301232.SZ,20251231,147.0,171.36,144.01,168.37,142.8,25.57,17.9062,127062.19,2013493.487,16.243986458395216,18.2163,12.8467,尾盘
301232.SZ,20260105,174.0,195.0,169.97,190.0,168.37,21.63,12.8467,111390.44,2037720.138,13.173684210526314,20.0021,18.2163,尾盘
301232.SZ,20260112,180.0,217.0,175.0,215.0,181.87,33.13,18.2163,87747.1,1710276.03,19.53488372093023,20.0021,20.0021,尾盘
301232.SZ,20260123,202.89,224.92,200.01,224.92,187.43,37.49,20.0021,91006.05,1957508.591,11.075048906277788,20.0,20.0021,尾盘
301232.SZ,20260209,196.38,231.04,185.9,231.04,192.53,38.51,20.0021,126527.68,2636480.381,19.537742382271464,10.808,20.0,尾盘
301232.SZ,20260408,159.0,184.74,157.0,184.74,153.95,30.79,20.0,107836.77,1928251.617,15.01569773736062,,10.808,尾盘
301234.SZ,20250707,32.0,38.6,31.81,38.6,32.17,6.43,19.9876,49972.43,180469.145,17.59067357512954,,11.8726,尾盘
301235.SZ,20250730,29.95,33.19,29.67,33.19,27.66,5.53,19.9928,191477.24,618767.753,10.605604097619754,18.8136,13.3901,尾盘
301235.SZ,20250818,30.01,35.22,30.01,33.28,29.35,3.93,13.3901,175901.26,584673.335,15.655048076923068,20.01,18.8136,尾盘
301235.SZ,20251222,34.88,42.48,34.6,42.06,35.4,6.66,18.8136,168430.71,659717.981,18.735140275796468,15.9202,20.01,尾盘
301235.SZ,20260116,40.61,48.22,40.61,48.22,40.18,8.04,20.01,156415.0,706715.345,15.781833264205721,11.7893,15.9202,尾盘
301235.SZ,20260130,46.97,53.5,45.6,52.28,45.1,7.18,15.9202,188996.05,951178.377,15.110941086457533,,11.7893,尾盘
301237.SZ,20250718,32.48,37.6,32.48,36.86,32.5,4.36,13.4154,60513.38,218056.155,13.89039609332611,19.9966,19.9918,尾盘
301237.SZ,20251229,49.5,58.34,49.5,58.34,48.62,9.72,19.9918,53768.04,310138.819,15.152553993829281,,19.9966,尾盘
301238.SZ,20250909,20.91,25.47,20.8,24.0,21.23,2.77,13.0476,708395.33,1676577.063,19.458333333333325,,12.9438,尾盘
301246.SZ,20251013,14.3,17.69,14.2,17.69,14.74,2.95,20.0136,432048.65,722372.857,19.72866026003393,20.0,15.1209,尾盘
301246.SZ,20251223,17.79,20.8,17.6,20.48,17.79,2.69,15.1209,440637.85,863523.915,15.624999999999996,11.8568,20.0,尾盘
301246.SZ,20251226,24.81,26.88,24.01,26.88,22.4,4.48,20.0,476789.11,1216033.424,10.677083333333325,15.759,11.8568,尾盘
301246.SZ,20260410,22.31,25.17,21.91,25.0,22.35,2.65,11.8568,410945.99,963653.888,13.040000000000006,,15.759,尾盘
301248.SZ,20250529,21.2,24.38,21.15,24.1,21.3,2.8,13.1455,227416.87,530111.932,13.402489626556019,10.1992,11.2771,尾盘
301248.SZ,20250911,30.51,32.1,29.27,29.8,26.78,3.02,11.2771,353574.04,1070774.86,9.49664429530202,20.0055,10.1992,尾盘
301248.SZ,20251117,25.01,27.88,24.98,27.66,25.1,2.56,10.1992,132850.64,354813.198,10.48445408532176,17.7143,20.0055,尾盘
301248.SZ,20260112,36.88,43.49,36.82,43.49,36.24,7.25,20.0055,200382.94,809265.829,15.336859048057027,12.1043,17.7143,尾盘
301248.SZ,20260227,50.75,60.0,50.26,59.74,50.75,8.99,17.7143,166783.7,923313.748,16.303983930364918,10.6645,12.1043,尾盘
301248.SZ,20260318,53.8,60.96,53.0,60.2,53.7,6.5,12.1043,141224.09,810973.596,13.222591362126245,14.5152,10.6645,尾盘
301248.SZ,20260319,59.17,69.84,58.24,66.62,60.2,6.42,10.6645,188965.67,1213938.101,17.41218853197238,19.9941,14.5152,尾盘
301248.SZ,20260415,51.01,58.0,50.35,57.75,50.43,7.32,14.5152,164993.96,909009.118,13.246753246753245,,19.9941,尾盘
301251.SZ,20250512,34.02,37.88,33.62,36.71,32.37,4.34,13.4075,172933.65,626077.531,11.604467447561987,13.1594,19.9957,尾盘
301251.SZ,20250811,46.42,55.69,46.0,55.69,46.41,9.28,19.9957,188095.71,969965.719,17.399892260729033,15.0453,13.1594,尾盘
301251.SZ,20251015,51.97,59.22,51.84,58.56,51.75,6.81,13.1594,85611.01,480356.666,12.602459016393434,18.2333,15.0453,尾盘
301251.SZ,20251021,59.1,69.88,58.36,67.29,58.49,8.8,15.0453,169837.68,1090089.07,17.11992866696388,11.7412,18.2333,尾盘
301251.SZ,20260203,52.0,61.4,51.56,60.5,51.17,9.33,18.2333,149451.75,852374.339,16.264462809917347,11.8568,11.7412,尾盘
301251.SZ,20260226,62.0,72.44,61.7,69.95,62.6,7.35,11.7412,151992.17,1033090.713,15.35382416011436,,11.8568,尾盘
301252.SZ,20250916,29.0,32.44,29.0,32.37,29.4,2.97,10.102,159296.29,495967.438,10.627123880135922,,10.3414,尾盘
301255.SZ,20250512,45.11,50.5,45.11,49.99,45.0,4.99,11.0889,80770.37,386731.637,10.782156431286257,20.0,10.941,尾盘
301255.SZ,20250818,31.53,36.35,31.31,34.78,31.35,3.43,10.941,140757.5,482798.39,14.491086831512371,,20.0,尾盘
301256.SZ,20250924,10.18,11.73,10.16,11.43,10.21,1.22,11.9491,292832.93,331233.246,13.735783027121611,20.0139,20.0,尾盘
301256.SZ,20251119,11.58,13.74,11.34,13.74,11.45,2.29,20.0,547578.32,710270.559,17.467248908296945,20.0277,20.0139,尾盘
301256.SZ,20251201,14.25,17.21,13.79,17.21,14.34,2.87,20.0139,658279.06,996664.545,19.87216734456712,,20.0277,尾盘
301257.SZ,20250709,33.65,39.6,33.22,38.79,33.0,5.79,17.5455,153779.54,578895.704,16.44753802526425,14.4172,20.011,尾盘
301257.SZ,20250829,40.62,43.54,40.44,43.54,36.28,7.26,20.011,64905.44,277778.362,7.119889756545708,20.0,14.4172,尾盘
301257.SZ,20251029,45.54,54.0,45.34,52.22,45.64,6.58,14.4172,61238.97,305817.503,16.583684412102638,14.701,20.0,尾盘
301257.SZ,20260113,61.73,72.24,61.64,72.24,60.2,12.04,20.0,22850.32,155713.162,14.673311184939086,,14.701,尾盘
301259.SZ,20250506,32.31,35.6,32.06,35.43,32.05,3.38,10.546,67381.31,233259.101,9.991532599491954,10.8098,19.9907,尾盘
301259.SZ,20250822,48.0,51.62,44.5,51.62,43.02,8.6,19.9907,373669.17,1798404.231,13.79310344827586,12.9789,10.8098,尾盘
301259.SZ,20250825,57.01,61.94,56.88,57.2,51.62,5.58,10.8098,331277.47,1964770.12,8.846153846153836,11.5884,12.9789,尾盘
301259.SZ,20251125,35.68,39.41,35.17,38.04,33.67,4.37,12.9789,159208.67,604069.091,11.146161934805454,,11.5884,尾盘
301260.SZ,20250516,16.8,20.5,16.5,20.5,17.08,3.42,20.0234,366677.73,694177.478,19.51219512195122,11.1037,20.0193,尾盘
301260.SZ,20250527,21.77,24.88,21.51,24.88,20.73,4.15,20.0193,379126.63,897559.267,13.545016077170407,,11.1037,尾盘
301261.SZ,20250709,83.33,83.33,78.0,78.52,69.44,9.08,13.076,117170.97,951801.366,6.788079470198674,14.7591,11.9967,尾盘
301261.SZ,20250711,73.19,84.85,71.78,81.78,73.02,8.76,11.9967,110245.26,858445.922,15.981902665688425,10.0241,14.7591,尾盘
301261.SZ,20250714,84.15,98.14,83.2,93.85,81.78,12.07,14.7591,144574.31,1296147.431,15.91901971230687,20.0055,10.0241,尾盘
301261.SZ,20250902,87.24,104.44,83.3,95.93,87.19,8.74,10.0241,113575.98,1037079.983,22.03690190764099,13.1112,20.0055,尾盘
301261.SZ,20251117,72.1,86.5,70.92,86.5,72.08,14.42,20.0055,70934.55,581799.017,18.011560693641616,14.6065,13.1112,尾盘
301261.SZ,20251230,85.01,103.06,85.01,98.09,86.72,11.37,13.1112,114367.29,1085933.408,18.401468039555507,20.0,14.6065,尾盘
301261.SZ,20260116,94.29,112.22,94.29,107.18,93.52,13.66,14.6065,98357.68,1052769.143,16.728867325993647,,20.0,尾盘
301262.SZ,20251023,23.74,28.74,23.62,28.74,23.95,4.79,20.0,367006.63,1030437.988,17.81489213639526,,19.9926,尾盘
301263.SZ,20250609,31.19,36.99,30.99,35.3,31.02,4.28,13.7975,300065.4,1040626.31,16.99716713881021,,10.7198,尾盘
301265.SZ,20250715,11.5,13.97,11.5,12.97,11.64,1.33,11.4261,433781.28,585365.607,19.04394757131843,20.0,15.051,尾盘
301265.SZ,20250718,11.78,13.8,11.64,13.53,11.76,1.77,15.051,455232.97,586552.745,15.964523281596454,20.0,20.0,尾盘
301265.SZ,20260306,16.22,19.8,16.22,19.8,16.5,3.3,20.0,370891.14,689141.515,18.08080808080809,,20.0,尾盘
301266.SZ,20260116,38.38,46.0,38.38,44.98,38.38,6.6,17.1965,145132.32,620874.809,16.940862605602486,12.0671,13.5518,尾盘
301266.SZ,20260130,44.0,50.0,43.89,48.85,43.02,5.83,13.5518,195257.98,936801.242,12.507676560900716,10.185,12.0671,尾盘
301266.SZ,20260226,46.03,52.21,45.4,52.1,46.49,5.61,12.0671,104962.38,520514.175,13.071017274472174,,10.185,尾盘
301268.SZ,20260206,19.8,23.1,19.7,22.57,19.91,2.66,13.3601,167419.42,367076.446,15.064244572441304,,10.1284,尾盘
301269.SZ,20250529,129.0,136.0,128.01,133.36,116.26,17.1,14.7084,177832.69,2356161.779,5.991301739652076,,11.7806,尾盘
301275.SZ,20260114,59.0,71.65,58.95,71.65,59.71,11.94,19.9967,122889.07,826338.543,17.72505233775297,,10.2442,尾盘
301277.SZ,20250523,12.76,15.29,12.76,15.29,12.74,2.55,20.0157,583268.12,845479.902,16.546762589928054,11.0057,14.1168,尾盘
301277.SZ,20250527,14.66,17.26,14.09,16.41,14.38,2.03,14.1168,635747.54,981142.917,19.317489335770883,,11.0057,尾盘
301278.SZ,20251111,36.77,42.64,36.77,41.1,36.58,4.52,12.3565,113585.11,453161.629,14.28223844282238,10.2481,10.1434,尾盘
301278.SZ,20260225,39.18,44.96,38.86,43.0,39.04,3.96,10.1434,140266.97,594031.171,14.18604651162791,,10.2481,尾盘
301279.SZ,20250612,20.97,24.55,20.45,23.5,20.95,2.55,12.1718,136168.7,306088.799,17.446808510638302,10.5556,11.7007,尾盘
301279.SZ,20250716,22.05,25.66,22.05,24.63,22.05,2.58,11.7007,150334.45,363453.453,14.65692245229395,20.0071,10.5556,尾盘
301279.SZ,20251110,27.01,29.89,26.83,29.85,27.0,2.85,10.5556,94126.83,269927.979,10.251256281407043,,20.0071,尾盘
301282.SZ,20251208,25.68,30.64,25.51,28.96,25.54,3.42,13.3908,217904.29,610459.202,17.71408839779005,10.7273,11.3644,尾盘
301282.SZ,20260310,31.01,35.38,31.01,34.2,30.71,3.49,11.3644,212632.92,716097.215,12.77777777777778,15.0633,10.7273,尾盘
301282.SZ,20260318,33.08,38.98,33.08,36.54,33.0,3.54,10.7273,255575.03,925266.224,16.14668856048166,,15.0633,尾盘
301283.SZ,20250516,31.15,37.68,30.62,35.16,31.46,3.7,11.761,92061.7,316428.991,20.079635949943114,10.9081,10.9415,尾盘
301283.SZ,20251027,47.6,48.88,46.02,47.96,43.23,4.73,10.9415,63536.41,302718.114,5.963302752293577,,10.9081,尾盘
301285.SZ,20250725,34.6,39.58,34.2,39.06,34.45,4.61,13.3817,105175.3,394315.706,13.773681515616987,16.1116,13.4153,尾盘
301285.SZ,20250728,42.84,44.48,41.08,44.3,39.06,5.24,13.4153,167022.59,714153.457,7.674943566591419,11.536,16.1116,尾盘
301285.SZ,20250811,45.66,51.6,45.57,51.6,44.44,7.16,16.1116,139947.43,694965.203,11.686046511627909,13.3186,11.536,尾盘
301285.SZ,20250916,46.0,51.9,45.5,51.63,46.29,5.34,11.536,88369.52,430107.338,12.395893860158818,,13.3186,尾盘
301286.SZ,20251107,26.87,31.18,26.64,30.66,26.85,3.81,14.1899,155890.79,456974.993,14.80756686236138,9.9232,11.9679,尾盘
301286.SZ,20251124,34.01,37.4,32.77,36.3,32.42,3.88,11.9679,96873.0,345829.161,12.754820936639108,16.8878,9.9232,尾盘
301286.SZ,20251203,35.13,39.23,34.5,38.66,35.17,3.49,9.9232,107320.53,404490.737,12.234868080703562,11.6584,16.8878,尾盘
301286.SZ,20251212,38.66,45.58,38.66,44.92,38.43,6.49,16.8878,116292.31,495516.818,15.405164737310779,15.4746,11.6584,尾盘
301286.SZ,20260112,47.46,53.47,47.46,51.91,46.49,5.42,11.6584,61325.39,319356.794,11.577730687728758,19.9926,15.4746,尾盘
301286.SZ,20260116,46.88,54.98,46.87,53.28,46.14,7.14,15.4746,86239.72,449953.333,15.221471471471471,,19.9926,尾盘
301287.SZ,20250603,34.31,39.5,34.09,37.7,33.37,4.33,12.9757,73397.75,273118.373,14.350132625994686,20.0,11.0131,尾盘
301287.SZ,20250605,38.55,45.66,38.0,44.05,39.68,4.37,11.0131,103698.24,436438.933,17.389330306469912,13.1687,20.0,尾盘
301287.SZ,20250609,39.3,48.6,39.07,48.6,40.5,8.1,20.0,101376.55,446012.698,19.609053497942387,,13.1687,尾盘
301291.SZ,20250815,37.91,45.54,37.8,43.45,37.95,5.5,14.4928,190619.59,803754.844,17.81357882623706,17.485,9.9825,尾盘
301291.SZ,20260119,45.79,52.34,45.7,50.35,45.78,4.57,9.9825,254753.6,1265337.726,13.187686196623636,12.0006,17.485,尾盘
301291.SZ,20260224,52.5,61.84,51.64,60.54,51.53,9.01,17.485,339584.1,1975301.005,16.848364717542125,10.4453,12.0006,尾盘
301291.SZ,20260311,60.89,71.35,59.66,69.25,61.83,7.42,12.0006,310682.45,2029420.61,16.880866425992778,,10.4453,尾盘
301292.SZ,20250619,16.22,19.6,16.11,19.6,16.33,3.27,20.0245,272238.58,521522.571,17.8061224489796,13.4354,20.0,尾盘
301292.SZ,20250620,21.3,23.52,21.29,23.52,19.6,3.92,20.0,298299.45,680066.44,9.481292517006805,12.9588,13.4354,尾盘
301292.SZ,20250623,23.43,26.97,22.56,26.68,23.52,3.16,13.4354,525776.15,1263624.344,16.529235382308848,20.0189,12.9588,尾盘
301292.SZ,20250929,18.18,21.09,18.14,20.31,17.98,2.33,12.9588,208639.08,409092.076,14.524864598719839,12.4628,20.0189,尾盘
301292.SZ,20251009,21.04,25.36,21.04,25.36,21.13,4.23,20.0189,267457.9,643315.996,17.034700315457414,19.9846,12.4628,尾盘
301292.SZ,20251013,22.0,26.86,22.0,26.44,23.51,2.93,12.4628,317767.75,788166.679,18.381240544629346,11.1512,19.9846,尾盘
301292.SZ,20251020,27.1,31.22,26.42,31.22,26.02,5.2,19.9846,183311.14,534960.928,15.374759769378596,17.6948,11.1512,尾盘
301292.SZ,20251030,27.44,33.25,27.37,30.8,27.71,3.09,11.1512,404780.71,1239651.955,19.090909090909086,16.2334,17.6948,尾盘
301292.SZ,20251031,32.28,36.96,32.28,36.25,30.8,5.45,17.6948,470808.33,1682480.532,12.910344827586206,10.3251,16.2334,尾盘
301292.SZ,20251106,34.03,39.52,33.56,38.45,33.08,5.37,16.2334,417188.8,1531085.974,15.500650195058519,14.3329,10.3251,尾盘
301292.SZ,20251107,40.78,44.18,38.75,42.42,38.45,3.97,10.3251,383547.22,1583711.013,12.800565770862798,16.8041,14.3329,尾盘
301292.SZ,20251110,45.31,50.85,43.94,48.5,42.42,6.08,14.3329,372625.63,1759661.715,14.247422680412377,20.0069,16.8041,尾盘
301292.SZ,20251111,46.51,57.75,46.51,56.65,48.5,8.15,16.8041,333377.3,1764600.786,19.84112974404237,19.9968,20.0069,尾盘
301292.SZ,20251113,61.0,69.22,60.58,69.22,57.68,11.54,20.0069,276723.62,1836509.734,12.481941635365503,20.0,19.9968,尾盘
301292.SZ,20251127,62.0,75.13,61.4,75.13,62.61,12.52,19.9968,339326.56,2351604.186,18.274990017303338,9.9406,20.0,尾盘
301292.SZ,20251226,63.92,72.0,60.0,72.0,60.0,12.0,20.0,414126.76,2752124.367,16.666666666666664,16.273,9.9406,尾盘
301292.SZ,20260206,51.56,58.58,51.39,57.4,52.21,5.19,9.9406,221584.68,1246223.225,12.526132404181181,20.0025,16.273,尾盘
301292.SZ,20260326,69.0,82.81,69.0,80.24,69.01,11.23,16.273,327526.45,2552791.103,17.210867397806584,20.0,20.0025,尾盘
301292.SZ,20260327,80.01,96.29,78.09,96.29,80.24,16.05,20.0025,307922.37,2710582.453,18.90123585003635,12.0988,20.0,尾盘
301292.SZ,20260414,88.2,106.86,86.6,106.86,89.05,17.81,20.0,332445.76,3126307.037,18.95938611267079,,12.0988,尾盘
301293.SZ,20260105,70.78,70.78,70.78,70.78,58.98,11.8,20.0068,106694.22,755181.689,0.0,10.4544,20.0057,早盘
301293.SZ,20260106,84.94,84.94,84.94,84.94,70.78,14.16,20.0057,35612.37,302491.471,0.0,,10.4544,早盘
301300.SZ,20250516,34.65,40.46,34.35,38.29,34.47,3.82,11.0821,64983.83,242662.708,15.957168973622354,11.0301,11.4773,尾盘
301300.SZ,20251119,43.82,52.07,42.1,48.37,43.39,4.98,11.4773,76439.67,352733.234,20.61194955550961,,11.0301,尾盘
301302.SZ,20250508,21.69,24.53,21.68,24.53,21.68,2.85,13.1458,139028.92,320977.592,11.618426416632701,19.9839,19.9828,尾盘
301302.SZ,20250512,23.4,27.92,22.88,27.92,23.27,4.65,19.9828,150567.47,404108.985,18.0515759312321,19.9865,19.9839,尾盘
301302.SZ,20260302,29.72,29.72,29.72,29.72,24.77,4.95,19.9839,68461.93,203468.856,0.0,,19.9865,早盘
301306.SZ,20250605,37.23,44.92,36.86,44.92,37.43,7.49,20.0107,105057.32,438481.048,17.943009795191458,20.0,11.0641,尾盘
301306.SZ,20250606,47.24,52.61,46.0,49.89,44.92,4.97,11.0641,172435.15,842523.159,13.249148125876928,13.8227,20.0,尾盘
301306.SZ,20250703,49.8,56.7,49.8,56.7,47.25,9.45,20.0,79506.73,444730.548,12.169312169312178,16.3405,13.8227,尾盘
301306.SZ,20250728,57.07,65.82,57.07,64.97,57.08,7.89,13.8227,112220.01,701698.799,13.46775434816068,14.6,16.3405,尾盘
301306.SZ,20251024,54.51,61.32,54.51,59.45,51.1,8.35,16.3405,119897.23,712333.54,11.45500420521447,14.9396,14.6,尾盘
